id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1114550020638062705,Gemütliches Zimmer in München Zentrum,112522956,Morty,,Ramersdorf-Perlach,48.10739011197497,11.635720512682276,Private room,63,1,45,2024-11-13,4.96,4,7,45,
1114599904369215346,Wohnung mit guter Anbindung zum Oktoberfest,124887574,Tim Jannik,,Berg am Laim,48.133864808161725,11.629255659088397,Entire home/apt,175,4,3,2024-08-22,0.40,1,54,3,
1114758620822361755,Sunny and cozy home,21926275,Sabrina,,Tudering-Riem,48.12492,11.65936,Entire home/apt,,1,0,,,1,262,0,
1115000972706386549,Wohnung am Truderinger Wald,138092126,Vladimir,,Tudering-Riem,48.10139050969759,11.664345586473427,Entire home/apt,,90,0,,,3,269,0,
1115025257545759902,Apartment Amalien 12,311166950,Keyone,,Maxvorstadt,48.1462287902832,11.576043128967285,Entire home/apt,140,1,3,2024-10-11,0.45,5,0,3,
1115106755164118976,Sofa in Cozy Living Room,363409483,Henning,,Bogenhausen,48.15491,11.64051,Private room,44,1,5,2024-11-03,0.65,2,32,5,
1115127418748716217,Traumhafte 2 Zi. Altbauwohnung,18793463,Carolin,,Schwabing-West,48.1605961,11.5749109,Entire home/apt,100,14,0,,,1,87,0,
1115147022098263919,spacious Room with Garten,334730269,Boudabous,,Feldmoching-Hasenbergl,48.198,11.55165,Private room,81,2,12,2024-11-14,1.28,2,56,12,
1115337664790730822,Big City Comfort,40355382,Filip,,Sendling-Westpark,48.11379669785906,11.535385556360552,Entire home/apt,,1,1,2024-05-01,0.12,1,0,1,
1115350059463706292,Bright and Modern Apartment,208745281,Joakim,,Pasing-Obermenzing,48.14583991513477,11.472510565830351,Entire home/apt,,2,4,2024-09-29,0.70,1,0,4,
1115898879851556478,Gemütliches Zimmer in bunter Künstlerwohnung,4685835,Monika,,Obergiesing,48.11568004363629,11.581948789590706,Private room,61,1,22,2024-09-29,2.78,1,225,22,
1115943707329394376,Altbautraum 2-Zimmer & Terrasse - nähe Isar,14467357,Katharina,,Obergiesing,48.11363812008942,11.593797735172346,Entire home/apt,103,2,7,2024-12-05,1.08,1,242,7,
1115950689287730790,"Alternatives, geräumiges Wohnen",543831749,Valentin,,Untergiesing-Harlaching,48.117684,11.5704857,Entire home/apt,140,1,60,2024-12-15,6.62,1,76,60,
1116623815685599670,Helle Wohnung,94567661,Lisa,,Berg am Laim,48.12698445539795,11.634016430776947,Entire home/apt,,2,0,,,1,266,0,
1116797783858179310,City Centre Apartment,4695521,Rupert,,Altstadt-Lehel,48.13533,11.56976,Entire home/apt,228,3,6,2024-11-11,0.80,1,198,6,
1116821861631051181,City Connect: Metro/Shops/Bus,527681027,Bawan,,Moosach,48.1800362,11.5074187,Entire home/apt,275,1,10,2024-09-25,1.08,1,156,10,
1116839716224377733,Room in Munich,156891728,Carlo,,Laim,48.14158,11.50029,Private room,83,2,13,2024-09-29,1.59,1,56,13,
1117236862084159585,Global Living: Kitchen | Patio | Munich,490005016,Global Living,,Schwabing-Freimann,48.1921708,11.5907658,Entire home/apt,259,1,16,2024-11-27,2.65,3,334,16,
1117354243971222169,Gemütliche Wohnung | 2 Balkone,3590310,Ruppert,,Schwabing-West,48.17182064851146,11.564396009973581,Entire home/apt,,3,2,2024-08-19,0.23,1,0,2,
1117365330458882327,Global Living: Kitchen | Patio | Munich,490005016,Global Living,,Schwabing-Freimann,48.1921708,11.5907658,Entire home/apt,207,1,9,2024-11-27,1.46,3,345,9,
1117403226897476711,Global Living: Kitchen | Patio | Munich,490005016,Global Living,,Schwabing-Freimann,48.1921708,11.5907658,Entire home/apt,142,1,14,2024-12-17,2.12,3,347,14,
1117603900930151599,Cozy private room in apartment,131507265,SaiDev,,Schwabing-West,48.17747,11.57367,Private room,,90,0,,,2,88,0,
1117860613438557777,Günstige Übernachtung München,568069453,Sina,,Pasing-Obermenzing,48.14775377453926,11.460413597524166,Private room,,7,15,2024-08-07,1.86,1,1,15,
1117947985439650038,HomelyStay SerenityGreens Studio,180080792,Homely,,Pasing-Obermenzing,48.14588041651324,11.463478540402114,Entire home/apt,205,1,3,2024-09-08,0.36,11,348,3,
1117959256222286523,Maisonette Wohnung in sehr guter Lage,536603451,Fabian,,Ramersdorf-Perlach,48.1074123786131,11.600336168014836,Entire home/apt,600,1,0,,,1,179,0,
1118069079322907800,Lovely Big Studio in Munich,479208226,Virginia,,Milbertshofen-Am Hart,48.1868595,11.5648556,Entire home/apt,78,1,12,2024-11-17,1.33,1,1,12,
1118113368764759172,"Ruhig, hell und zentral",251498968,Sarah Viktoria,,Sendling,48.1115315289622,11.549144424498081,Private room,80,1,10,2024-10-03,1.27,1,179,10,
1118793915035856613,Moderne 120qm. Appartement.,154338766,Violetta,,Au-Haidhausen,48.1223506,11.5908862,Entire home/apt,500,1,3,2024-09-29,0.40,1,176,3,
1118796442422175548,Apartment 48sq in Munich City- BMW (2 rooms),89480865,Ana,,Milbertshofen-Am Hart,48.18265,11.56527,Entire home/apt,70,2,1,2024-05-27,0.14,1,29,1,
1118897271887391584,"Ruhige, zentrale Wohnung in München",16749617,Gabriele,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.10265,11.54204,Entire home/apt,136,3,11,2024-10-22,1.70,1,247,11,
1119419032986785367,The Eye over Munich,568669134,Philipp,,Ludwigsvorstadt-Isarvorstadt,48.12487730516788,11.569198916956408,Entire home/apt,740,5,2,2024-10-06,0.29,1,241,2,
1119449548851778124,Gemütliche Rückzugsoase,93864443,Meike,,Tudering-Riem,48.1136601,11.6735562,Private room,59,1,62,2024-12-08,7.13,2,132,62,
1119455532387520249,Giesing - Near Oktoberfest and Isar - 2 BR,302507197,Lennard,,Untergiesing-Harlaching,48.11459860303986,11.568359483010598,Entire home/apt,,2,8,2024-10-05,1.74,1,0,8,
1119469147406661631,"Small priv. room in shared house, public parking",306479434,Gerd,,Ramersdorf-Perlach,48.1085582,11.6207944,Private room,93,1,6,2024-11-10,1.22,1,350,6,
1119595727559289753,1 Bedroom Modern Apartment,237652502,Royal Boardinghouse GmbH,,Ludwigsvorstadt-Isarvorstadt,48.13719,11.55864,Entire home/apt,,1,0,,,8,0,0,
1119669619303469582,2 Zimmer in einer WG,5600678,Kateryna,,Au-Haidhausen,48.13186478813603,11.600192535873362,Private room,,2,14,2024-10-07,1.67,2,1,14,
1119972574657445114,Wohnung zentral am Ostfriedhof,568824375,Katja,,Obergiesing,48.11625,11.59024,Entire home/apt,,2,4,2024-06-10,0.47,1,0,4,
1120275124451963766,Loni's Garden Guesthouse,329551919,Nila,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.07736322701588,11.505269872491466,Entire home/apt,100,2,36,2024-12-21,4.17,1,285,36,
1120788515302561061,"Great stay in Schwabing, Munich with Wifi and AC",569018183,Super By Wyndham Munich North,,Schwabing-Freimann,48.1885765,11.5914744,Private room,72,1,111,2024-12-03,16.40,1,107,111,
1120789326119260179,Old Town spot near Karlsplatz & Victuals Market,569018342,Super By Wyndham Munich West,,Laim,48.1428969,11.5073512,Private room,84,1,120,2024-12-10,16.98,1,106,120,
1120917519502546249,Herrliche Terrassenwohnung,126147049,Victoria Charlotte,,Pasing-Obermenzing,48.15795,11.44857,Entire home/apt,101,20,0,,,1,270,0,
1121384400842601341,Zimmer mit Balkon - 20min. ins Zentrum,67495287,Moritz,,Moosach,48.17876267253188,11.521526819167024,Private room,69,3,11,2024-10-06,1.43,1,25,11,
1121502367246590393,Altbauwohnung am Oktoberfest!,149993578,Helena,,Schwanthalerhöhe,48.13835347691202,11.531315445899963,Entire home/apt,320,3,2,2024-10-07,0.66,1,267,2,
1121510490968659509,Triple Apartment - Servus Apartments,512924239,Homaris,,Obergiesing,48.11614796307247,11.59106873198312,Entire home/apt,138,1,11,2024-09-06,1.38,16,277,11,
1121544937359589829,Cozy Room 10 minutes from Oktoberfest,46286811,Roberto,,Schwanthalerhöhe,48.13837,11.53865,Private room,125,1,6,2024-08-04,0.71,1,115,6,
1121875729174938307,Zentrale Altbauwohnung,444203096,Sofia,,Neuhausen-Nymphenburg,48.151002991798464,11.535455343371503,Entire home/apt,200,7,3,2024-08-20,0.38,1,85,3,
1122480692197879865,confortable appartement au coeur de Sendling,55459378,Denis,,Sendling-Westpark,48.113,11.53599,Entire home/apt,,4,6,2024-11-15,0.68,1,1,6,
1122930910632846193,Cozy Room near City Center,111028901,Jakob,,Au-Haidhausen,48.13922,11.60156,Private room,74,1,12,2024-12-06,1.84,1,197,12,
1122973343931808853,2 zimmer Whg 8.-23. April,377328751,Veronika,,Untergiesing-Harlaching,48.105578291231744,11.578278510297597,Entire home/apt,68,1,0,,,1,78,0,
1123073978489192020,Hotel Kriemhild - Einzelzimmer,406300205,Eric,,Neuhausen-Nymphenburg,48.15207160000001,11.5115918,Private room,97,1,5,2024-11-10,0.58,4,224,5,
1123117019024359238,Small cozy apartment in Neuhausen,42485903,Jana,,Neuhausen-Nymphenburg,48.16413,11.53853,Entire home/apt,66,3,20,2024-12-12,2.33,1,231,20,
1123205999693090255,Moderne gemütliche Wohnung,88846410,Lukas,,Moosach,48.18256,11.51873,Entire home/apt,,5,0,,,1,0,0,
1123276857782041680,95qm am schönen Isarhochufer,241822555,Stephanie,,Untergiesing-Harlaching,48.07536803998775,11.547380223615628,Entire home/apt,155,4,2,2024-10-29,0.48,1,40,2,
1123422253928257234,"Cozy, central apartment",6862172,Simone,,Au-Haidhausen,48.1195,11.57648,Entire home/apt,,2,14,2024-12-01,1.61,1,0,14,
1123628102045863136,Exklusive Wohnung mit Bergblick,266958350,Yvonne,,Neuhausen-Nymphenburg,48.1448407,11.5187526,Entire home/apt,699,2,13,2024-10-30,1.70,1,332,13,
1124300321115014644,Bright private room in Munich,350278568,Pablo,,Milbertshofen-Am Hart,48.17795608283585,11.571530850960485,Private room,63,1,40,2024-12-08,4.69,1,171,40,
1124340765017343997,"Bright, central and ideal for families",23477944,Miguel And Verena,,Pasing-Obermenzing,48.14350007471628,11.457186503387712,Entire home/apt,,10,1,2024-08-02,0.20,1,0,1,
1124470789397194923,Schöne Unterkunft in München,568526883,Jelena,,Sendling,48.1150534,11.5382334,Entire home/apt,100,1,0,,,1,269,0,
1125124089964990321,Zimmer mit riesigem Garten,491962948,Maximilian,,Sendling-Westpark,48.11104,11.50838,Private room,55,2,14,2024-09-01,1.58,1,86,14,
1125127717189520761,Fewo-Nockherberg,531733148,Christian,,Obergiesing,48.12032521777552,11.584853305184824,Entire home/apt,700,2,21,2024-12-08,2.74,1,288,21,
1125307564341421873,2 Zi. Wohnung im Münchner Westen,480205184,Maimouna,,Laim,48.13624217192953,11.50952746851385,Entire home/apt,,3,3,2024-06-30,0.44,1,143,3,
1125385215892894422,Idyllische Dachterrassen-Wohnung,96940743,Lena,,Moosach,48.1728177,11.5093346,Entire home/apt,149,5,1,2024-08-18,0.23,1,26,1,
1126143764874991857,Ganzes Haus in guter Lage,564113826,Petra,,Feldmoching-Hasenbergl,48.2125,11.53875,Entire home/apt,,7,1,2024-05-31,0.14,2,4,1,
1126189243847608053,A beautiful Apartment in the city,565002100,Marco Antonio,,Au-Haidhausen,48.128867755514115,11.602533058723543,Entire home/apt,90,4,4,2024-11-13,0.61,1,4,4,
1126633599205030487,Scenic city apartment,242048489,Markus,,Maxvorstadt,48.15221,11.5782,Entire home/apt,189,6,6,2024-10-24,0.84,1,296,6,
1126656411647619856,modernes Stadionblick Loft,570361696,Simon,,Milbertshofen-Am Hart,48.18659141185704,11.545182261376965,Entire home/apt,305,1,1,2024-05-15,0.13,1,264,1,
1126725696880327744,Modern city apartment 1BR - 40qm,49248218,Kostantinos,,Obergiesing,48.10995032028024,11.579309974620358,Entire home/apt,169,2,11,2024-12-09,3.44,1,69,11,
1126738101932658218,Charmantes Zimmer München West,497047039,Jonas,,Allach-Untermenzing,48.18905,11.46405,Private room,72,1,1,2024-08-18,0.23,1,268,1,
1127448986804493958,※ Flatista Homes - Jungle House ※ 4 Guests ※ 2 BR,7901771,Thomas,,Tudering-Riem,48.12675,11.6564,Entire home/apt,272,1,9,2024-09-23,1.21,14,154,9,
1127464447239114316,Cozy City Center Accomodation,324928081,Kira Elise,,Maxvorstadt,48.14541157953282,11.581141501665115,Private room,,2,23,2024-12-08,3.35,3,0,23,
1127477919434154172,※ Flatista Homes - Penthouse※ 8 Gäste※ Rooftop Gym,7901771,Thomas,,Tudering-Riem,48.12663088745263,11.658493040146675,Entire home/apt,579,1,17,2024-11-27,2.37,14,162,17,
1127525760919062337,Jaro's Place,570577026,Jaroslav,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09745,11.49577,Private room,135,4,11,2024-10-10,1.26,1,85,11,
1127549851731675726,Top Wohnung Glockenbachviertel,8318373,Robert,,Ludwigsvorstadt-Isarvorstadt,48.130097,11.5671061,Entire home/apt,286,2,16,2024-12-22,2.22,1,318,16,
1128092933909717654,Studio,570697251,Nena Apartments,,Berg am Laim,48.1308811,11.6264687,Private room,,1,11,2024-12-21,2.17,4,342,11,
1128110755557407135,Large three-room duplex apartment,214143650,Ali,,Ramersdorf-Perlach,48.10474,11.62365,Entire home/apt,365,1,10,2024-11-03,1.54,4,79,10,
1129520422720204908,Moderne trifft Denkmal - Studio mit Küche,556694985,Kalm,,Ramersdorf-Perlach,48.09980190945632,11.629850496295155,Entire home/apt,124,1,47,2024-12-19,7.50,5,317,47,
1129546810362635347,Biete Zimmer im Familienhaus in München / Allach,37958750,Clivia,,Allach-Untermenzing,48.1993266,11.4650269,Private room,55,2,36,2024-12-22,5.02,1,187,36,
1130177740390537352,Lichtdurchflutete Wohnung,8809538,Lea,,Au-Haidhausen,48.12029,11.57642,Private room,75,7,0,,,1,269,0,
1130509269515752590,Relax and enjoy the views!,20461374,Kirsten,,Milbertshofen-Am Hart,48.177765694636356,11.582520583090467,Entire home/apt,90,7,2,2024-10-04,0.62,1,94,2,
1130520642833374373,Moderne 2-Zimmer Wohnung,229594489,Ute,,Milbertshofen-Am Hart,48.1969394,11.5778287,Entire home/apt,105,1,1,2024-04-18,0.12,1,243,1,
1130568253400014661,"Co-Living & Co-working: Expats, DNs & PTs Welcome!",82133963,Nikolaus,,Milbertshofen-Am Hart,48.20374,11.58441,Private room,72,5,4,2024-10-12,0.54,2,186,4,
1130872219275001079,Munich Co-Living - long stay possible,82133963,Nikolaus,,Milbertshofen-Am Hart,48.201823056737986,11.58310538361002,Private room,63,4,3,2024-07-28,0.50,2,180,3,
1130965087329550986,FujiFlat in Schwabing | home & business (VAT),102407770,Max,,Maxvorstadt,48.154869136953536,11.576719804139426,Entire home/apt,230,20,6,2024-12-07,0.84,5,238,6,
1131729446873279692,sonnige Dachgeschosswohnung,398122289,Selina,,Untergiesing-Harlaching,48.09985029287884,11.558856576672794,Entire home/apt,100,3,1,2024-10-01,0.34,1,9,1,
1132355435286189908,Studio mit Toilette und Bad nah am Olympiapark,571717476,Mira,,Feldmoching-Hasenbergl,48.1928782,11.533289,Private room,100,1,22,2024-12-04,2.93,1,174,22,
1132364076118415318,modernes Doppelzimmer,570697251,Nena Apartments,,Berg am Laim,48.13086,11.62648,Private room,125,1,59,2024-12-07,11.42,4,327,59,
1132718641372464680,2-Room flat in the middle of Munich,208900238,Alexander,,Au-Haidhausen,48.12816623174694,11.59148058254614,Entire home/apt,,4,2,2024-05-12,0.25,1,0,2,
1133075829748970581,Casa Rumi Munich,571888879,Rumyana,,Schwabing-Freimann,48.18222861932062,11.599050602601764,Entire home/apt,199,1,7,2024-11-10,0.93,1,310,7,
1133113143135977098,Studio,571895354,Nena Apartments,,Schwanthalerhöhe,48.1378041,11.5454204,Private room,,1,1,2024-08-02,0.20,2,346,1,
1133117669652784941,Modern City Apartment in Maxvorstadt,508016230,Lukas,,Maxvorstadt,48.14965754377676,11.547610019113348,Entire home/apt,321,3,53,2024-12-22,6.33,3,198,53,
1133228018943250357,Wunderschöne Wohnung für Familien in toller Lage,29334667,Christopher,,Ludwigsvorstadt-Isarvorstadt,48.122649746738794,11.56745092118197,Entire home/apt,240,5,2,2024-07-15,0.31,1,78,2,
1133467887402734092,Studio apartment Munich Center,536982623,Isis,,Neuhausen-Nymphenburg,48.16121,11.54398,Entire home/apt,120,1,9,2024-09-29,1.26,1,267,9,
1133882876357121196,Gemütliches Studio - nur 15min. in die Innenstadt,569988723,Martin,,Sendling,48.121032510782314,11.547671185315076,Entire home/apt,,2,13,2024-11-10,1.60,1,3,13,
1133971675515944136,Luxusapp. (200qm) im Zentrum,51153352,Jens,,Au-Haidhausen,48.13293433635994,11.594309828829557,Entire home/apt,1000,3,0,,,1,161,0,
1134552284195769043,Zentral gelegenes Appartement,82644612,Bettina,,Schwabing-West,48.17585031956079,11.567907249002799,Entire home/apt,95,4,0,,,1,230,0,
1134693565776538380,Studio flat near the Isar river,67955874,William,,Obergiesing,48.11177291905041,11.57666380669333,Entire home/apt,200,2,11,2024-10-06,1.47,1,270,11,
1134710100736745001,Super Lage liebevolles Appartment mit Balkon,158180263,Annabel,,Bogenhausen,48.157297905267875,11.641971571787609,Entire home/apt,200,1,2,2024-07-28,0.31,1,269,2,
1135299206667890279,2 Rooms in Garden Oasis Apartment,148916186,Yuriy & Alina,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.087572857325064,11.484074460807463,Private room,283,1,1,2024-04-22,0.12,2,176,1,
1135393130009051426,Schwabing-West: Urban Cozy Gem,6886964,Jorge,,Schwabing-West,48.16134,11.56671,Entire home/apt,100,4,3,2024-06-05,0.38,1,10,3,
1135411273003265223,Schöne Zweizimmer-Wohnung,34288665,Med,,Neuhausen-Nymphenburg,48.16499,11.53736,Entire home/apt,84,3,6,2024-11-27,0.80,2,142,6,
1135457916690521584,Gemütliche Bleibe im Zentrum,64418826,Angi,,Maxvorstadt,48.15146169575969,11.564287271844956,Entire home/apt,135,1,0,,,1,269,0,
1135524539211010785,"Central, quiet, next to Isar for up to 2 People",276342423,Aleksandar,,Au-Haidhausen,48.1329704,11.5956284,Private room,70,3,0,,,1,63,0,
1136075829198556258,Charmante 2-Zimmer-Wohnung zentral gelegen,530468820,Julia,,Schwabing-West,48.15890940771332,11.561202561365802,Entire home/apt,,2,2,2024-09-29,0.27,1,0,2,
1136175497023832475,Der weiße Raum,8563234,Alexandra,,Untergiesing-Harlaching,48.10228043359215,11.581731252372265,Private room,65,2,4,2024-12-05,0.62,2,175,4,
1136282079379306548,Bright flat with big balcony,121631024,Michael,,Untergiesing-Harlaching,48.10683,11.56589,Entire home/apt,,14,0,,,1,0,0,
1136357034774525247,Ferienwohnung mit kleinem Garten,551130968,Verena,,Tudering-Riem,48.1172192647707,11.691506271711889,Entire home/apt,280,3,4,2024-08-26,0.79,1,100,4,
1136663453955426106,Double room in cozy modern flat,70750026,Rocco,,Sendling-Westpark,48.13457668107653,11.524942542696884,Private room,,2,10,2024-09-25,1.30,2,0,10,
1136672763378343417,Double Studio with Gym&Concierge,376961462,Vonder,,Aubing-Lochhausen-Langwied,48.13946,11.40921,Entire home/apt,92,6,2,2024-09-30,0.28,78,216,2,
1136740451287986582,Bright one bedroom.,333798289,애련,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.08243,11.50315,Private room,,1,0,,,1,0,0,
1136943681458095296,Wohnung in bester Lage Giesing,23243902,Nicolás,,Obergiesing,48.11605196528517,11.58353282555991,Entire home/apt,67,4,4,2024-12-21,0.79,2,19,4,
1137029009507014010,Zentrale 3 Zi Whg. nahe Isar!,527651213,Roland,,Au-Haidhausen,48.12272,11.57668,Entire home/apt,350,1,4,2024-10-06,0.61,1,272,4,
1137042338121807839,Sehr zentrales Appartment mit Balkon,466253465,Alica,,Neuhausen-Nymphenburg,48.14682,11.54167,Entire home/apt,130,1,3,2024-08-18,0.59,1,269,3,
1137460042394450253,Helle und gemütliche 2 Zimmer Wohnung in Sendling,26200779,Sven,,Sendling,48.114125638162214,11.546116920628627,Entire home/apt,,6,2,2024-07-01,0.32,1,0,2,
1137562862540428468,Exklusive Wohnung,572964331,Nicolás,,Au-Haidhausen,48.133611210679696,11.600353792878103,Entire home/apt,30,2,38,2024-12-10,4.67,1,68,38,
1137785133761663076,Elegant Family Residence Garden,20029198,Tatjana,,Schwabing-Freimann,48.16721568600982,11.582999106854711,Entire home/apt,,2,1,2024-09-29,0.33,1,0,1,
1137803898305330878,Ruhige und helle 3-Zimmer Wohnung mit 2 Balkonen,28907653,Markus,,Thalkirchen-Obersendling-Forstenried-Fürstenried-Solln,48.09954,11.53994,Entire home/apt,,19,1,2024-10-20,0.43,1,0,1,
1138133683175503585,Double Studio with Gym&Concierge,376961462,Vonder,,Aubing-Lochhausen-Langwied,48.1394609,11.4092089,Entire home/apt,92,6,2,2024-09-30,0.31,78,89,2,
1138136265100737752,Double Studio with Gym&Concierge,376961462,Vonder,,Aubing-Lochhausen-Langwied,48.1394609,11.4092089,Entire home/apt,92,6,3,2024-09-28,0.42,78,178,3,
1138552906958906602,"DG Wohnung ruhig, S-Bahn",102508881,Jessica,,Pasing-Obermenzing,48.172334445326,11.478085681926613,Entire home/apt,,3,2,2024-09-28,0.31,1,78,2,
1139137597492890005,Sunny flat at the English garden,368233058,Lilly,,Maxvorstadt,48.150796522088704,11.583814819315643,Entire home/apt,200,1,8,2024-11-19,0.98,1,186,8,
1139226626274825250,Cozy City Apartment,189205108,Martin,,Ludwigsvorstadt-Isarvorstadt,48.137608848637576,11.55072994530201,Entire home/apt,169,2,1,2024-12-23,1,1,240,1,
1139656689131978739,Geräumige Luxuswohnung,100645816,Madlene,,Ramersdorf-Perlach,48.11581,11.59843,Entire home/apt,,30,0,,,1,0,0,
1139916396177590405,Gemütliche Wohnung / Cozy Flat,143711447,Nils,,Neuhausen-Nymphenburg,48.15667159280657,11.549081064485257,Entire home/apt,364,2,2,2024-08-25,0.31,2,83,2,
1139968188193499072,Stylish balcony room Olympiapark,35767153,Jimmy,,Neuhausen-Nymphenburg,48.16727736502082,11.531858960789753,Private room,69,3,3,2024-09-01,0.62,1,85,3,
1140334707338322007,"Exklusive Designer Wohnung, 4 Zimmer, Maxvorstadt",20684983,Reinhard & Friends,,Maxvorstadt,48.15549,11.56015,Entire home/apt,520,3,16,2024-12-08,2.54,8,242,16,
1140412412020705550,Studio Apartment in Maxvorstadt (U2 Messe),7147437,Purti,,Maxvorstadt,48.15143985548374,11.567840550196838,Entire home/apt,242,1,9,2024-12-19,1.94,1,345,9,
1140434098274476092,Helle Wohnung am Olympia-Park in KW20,30586451,Michael,,Neuhausen-Nymphenburg,48.16659,11.53665,Private room,150,1,1,2024-05-16,0.13,1,249,1,
1140469048793345613,Munich Suite in Schwabing Freimann,7287286,Barbara,,Schwabing-Freimann,48.20447,11.61009,Entire home/apt,197,2,0,,,1,7,0,
1140709836329408964,Cozy 4-room apartment,173712558,Sal,,Feldmoching-Hasenbergl,48.217857868802234,11.556993941878265,Entire home/apt,350,1,0,,,2,260,0,
1140753317635563117,Traum-Villa mit Kamin & Garten,149034370,Oliver,,Aubing-Lochhausen-Langwied,48.15230030954669,11.421871218001407,Entire home/apt,395,3,1,2024-10-02,0.34,1,347,1,
1141268861017517983,LeNi Living - Klein! Fein! Dein!,101680799,Leon,,Maxvorstadt,48.144286517091444,11.560532748699188,Entire home/apt,230,1,35,2024-12-20,5.53,2,211,35,
1141415988407669065,"Gemütliche, helle  Altbauwohnung im Herzen von MUC",6252893,Anika,,Au-Haidhausen,48.120782301756115,11.577431702976792,Entire home/apt,,2,7,2024-12-08,2.26,1,223,7,
1142482550080811807,"Room ""Aiplspitz"" 606",396574614,Anna,,Ludwigsvorstadt-Isarvorstadt,48.13805319999999,11.5613486,Entire home/apt,127,3,14,2024-12-09,1.83,10,104,14,
1143211840253419004,Altbau-Whg mit Balkon im schönen Dreimühlenviertel,4289504,Mira,,Ludwigsvorstadt-Isarvorstadt,48.12178,11.55875,Entire home/apt,,1,1,2024-08-09,0.21,1,0,1,
1143302368043610931,Charming attic Apartment,334730269,Boudabous,,Schwabing-West,48.15991,11.57823,Entire home/apt,,3,3,2024-07-26,0.42,2,4,3,
1143422775246701952,Room in central flatshare,185627200,Alicia,,Altstadt-Lehel,48.146793412497665,11.595366708513433,Private room,70,7,2,2024-09-20,0.28,1,89,2,
1143611694454000403,Ruhiges Zimmer Nähe Messe und „Open air Area“ Riem,565169036,Waltraud,,Bogenhausen,48.1488802,11.6389941,Private room,136,3,13,2024-10-06,1.75,1,84,13,
1143638616242400123,"Lovely, clean and comfy room.",387629818,Stanka,,Feldmoching-Hasenbergl,48.21776,11.5387,Private room,120,2,1,2024-06-22,0.16,2,269,1,
1143641179630712030,Cozy city flat in munich east,206222171,Bahar,,Au-Haidhausen,48.13448662235148,11.610989928204818,Entire home/apt,,2,4,2024-08-04,0.53,1,0,4,
1144213992360734439,grosse Wohnung in Bogenhausen,18883335,Henrike,,Bogenhausen,48.157173773087436,11.635797818502224,Entire home/apt,131,3,18,2024-11-14,2.77,1,33,18,
1144233772780314208,"Ruhige Lage, Nähe Innenstadt",574203258,Charlotte,,Sendling-Westpark,48.10917,11.52913,Private room,100,2,12,2024-10-05,1.60,1,89,12,
1144689706542759469,Stille Oase im Großstadtdschungel,11577569,Rupert,,Maxvorstadt,48.15478,11.57122,Entire home/apt,214,1,2,2024-11-02,0.45,2,110,2,
1144793467109336959,Privates Zimmer mit eigenem Bad,13288168,Christiane,,Bogenhausen,48.14834,11.64466,Private room,,1,0,,,1,175,0,
1144813907934217578,Modern apartment near Olympia Park,314113550,Anis,,Moosach,48.17928902116505,11.521345526683518,Entire home/apt,150,1,6,2024-09-01,0.95,1,90,6,
1144829849740702217,Room in cozy apartment,24941718,Marc,,Au-Haidhausen,48.12849509999999,11.5949909,Private room,75,1,15,2024-12-15,1.93,1,21,15,
1144834282813309831,Nice Charming  Room in Munich,574658451,Susanne,,Tudering-Riem,48.1060294,11.6667802,Private room,110,1,11,2024-10-01,1.74,1,17,11,
1145026510948657101,Charming Apartment - Munich,556811967,Si,,Moosach,48.18444058548543,11.534468500084651,Entire home/apt,500,1,0,,,1,270,0,
1145134504264150692,Sehr Schöne  2 Zimmer Wohnung & Terrasse im Grünen,567516792,Med,,Bogenhausen,48.160784492801156,11.623857201475005,Entire home/apt,89,1,31,2024-12-15,4.03,1,131,31,
1145389045176692692,Alpine & Munich skyline view apt,224115134,Stefan,,Moosach,48.18520698214346,11.49825856089592,Entire home/apt,,1,21,2024-10-05,2.65,1,0,21,
1145496673904935968,Zentrale Wohnung (83m2) Maxvorstadt,147087686,Luisina,,Maxvorstadt,48.15449569886925,11.565026555752873,Entire home/apt,,14,3,2024-12-08,0.65,2,0,3,
1146118612820223971,Wohnung neben Schloß Blutenburg mit eigenem Garten,175488774,Andreas,,Pasing-Obermenzing,48.1656,11.45591,Entire home/apt,224,1,24,2024-12-11,4.24,1,225,24,
1146412534276827021,Vollausgestattes Appartment in der Au,575045161,Stefan,,Au-Haidhausen,48.120433369905655,11.57510083168745,Entire home/apt,79,2,9,2024-11-14,1.85,1,70,9,
1146455795825698746,Victoria's House,574901764,Victoria,,Tudering-Riem,48.11267,11.68367,Entire home/apt,,85,0,,,1,269,0,
1146765019946650935,"140m2 
Geräumig und stilvoll am Rande von München",231292308,Mischa,,Obergiesing,48.08884764337348,11.594070692492455,Entire home/apt,310,3,16,2024-11-14,2.22,1,210,16,
1146964787187308689,Gemütliche Stadtwohnung,471706834,Nina Marie,,Maxvorstadt,48.15163201105075,11.568958244342918,Entire home/apt,170,1,0,,,1,265,0,
